Series Name,Series Code,Country Name,Country Code,1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Age dependency ratio (% of working-age population),SP.POP.DPND,United Kingdom,GBR,54.4209020933524,54.5154403170067,54.4524579567904,54.338560511689,54.2175316464584,54.0107218716106,53.701041773208,53.3195506963076,52.9158381955252,52.4927404717528,52.0662512637754,51.6995315787802,51.3158074714145,50.9283059764681,50.7333885361143,50.80203819315,51.0660045400625,51.4481984100324,52.038231484749,52.8933602191115,53.7449605693373,54.4488952515108,55.0865716501433,55.701031192298,56.2977030016515,56.8147512317716,57.2445490854165,57.5072582202989,57.6722735275465,57.8198276154603
Age dependency ratio (% of working-age population),SP.POP.DPND,United States,USA,52.1744380561678,52.3109798835889,52.3139513403377,52.1391787102512,51.8889088808767,51.6326515613712,51.3355642855162,50.9275263989464,50.5622594027062,50.2119353861565,49.8583830509751,49.5221419084064,49.1893460860594,48.9016186830417,48.7497917249543,48.8240705085569,48.9492811168255,49.0203348419054,49.2849449367353,49.7603901792027,50.2133873115596,50.5093805477456,50.6589374014424,51.1636194700791,51.7962372586739,52.2272039961361,52.7363500456207,53.2208940858502,53.6615952576689,54.0536732310403
Age dependency ratio (% of working-age population),SP.POP.DPND,Uruguay,URY,58.707412157297,58.757124286576,58.9694904235784,59.2366036244154,59.4745266361026,59.6756062073519,59.8175846167868,59.9039475908214,59.9580447638819,60.0495671346663,60.0547150643879,59.8750738151938,59.7028303181045,59.5119503740193,59.194455683441,58.8123229138104,58.3628671442589,57.8585510254337,57.3670427904817,56.9292882459899,56.5548832012727,56.217663474909,55.9582872911718,55.7593148310461,55.4737949664311,55.0893529092587,54.6466263496699,54.1662751536792,53.5985554044791,53.0871298438578
Age dependency ratio (% of working-age population),SP.POP.DPND,Uzbekistan,UZB,78.4136987764977,78.238182829188,77.8044547333717,77.1237287606914,76.0995937811627,74.6688293230408,72.8840913192757,70.8530056576032,68.626829285097,66.346635745703,64.1292132108621,61.9638932625838,59.760735601508,57.5378953033536,55.5204462096232,53.8156105594348,52.3706528044861,51.0897463804589,49.9755351869544,49.1358216635202,48.6833477232175,48.6279517309614,48.9340279010347,49.4627246828647,50.0624090158094,50.8759946472971,51.9089435254758,52.9932090815049,53.9711999043234,54.6739221929201
Age dependency ratio (% of working-age population),SP.POP.DPND,Vanuatu,VUT,94.0512857245183,93.8795702429315,93.5243475005955,92.9454119777805,92.1184911496821,91.0958260706197,89.8699298999149,88.3577025291008,86.6824577194562,84.9877361253478,83.2779173004138,81.6084878640984,79.9995037508167,78.4583239937238,77.0459391354914,75.8217973576228,74.8132913238812,74.4017336933352,74.6042995511458,74.986228892803,75.47408512225,76.0293983383548,76.5576000664235,76.8946822729941,77.0511803818703,77.1280303617071,77.1005689950082,76.8997633277145,76.487471450613,75.84102467508
Age dependency ratio (% of working-age population),SP.POP.DPND,"Venezuela, RB",VEN,69.6922591220175,68.7478858590816,67.7786319103438,66.8093688292954,65.865696767998,64.9501699833575,64.0439419726893,63.1431680605584,62.2009590900966,61.2311382239931,60.2844968908312,59.3787450871961,58.5495792597009,57.8053408057062,57.1464833051927,56.5622527252833,56.0422106585587,55.5825849499768,55.1627239910945,54.7642138004936,54.3739753743727,53.9938475411203,53.6428903290535,53.4848513821641,53.9379099534158,55.3039741221599,56.8054793538907,57.427225736451,57.5023055764567,56.6974541179423
Age dependency ratio (% of working-age population),SP.POP.DPND,Viet Nam,VNM,74.6535437762092,73.0678688711411,71.2541055277945,69.1873228330637,66.9612887242163,64.6548969490765,62.3687202590161,60.1890418327438,58.1194822672937,56.1916619824067,54.3859500525248,52.6663321819633,51.0060218353853,49.3690657760298,47.8263782064547,46.4699802324177,45.3338569522221,44.4536250730647,43.8491967965091,43.4873097481726,43.3429574176114,43.4760035881462,43.7669273280517,43.9727525314053,44.1828093509189,44.4569748418446,44.7860298852059,45.1811686601672,45.5567728591029,46.000523709451
Age dependency ratio (% of working-age population),SP.POP.DPND,Virgin Islands (U.S.),VIR,59.1191400418035,59.7683524139882,59.2052804110924,57.7997722694228,56.5521426301037,55.3168958658291,54.0884518792832,53.2831988261189,52.8277978796796,52.3282748164474,51.8352154261646,51.4232664628443,51.0298152042223,50.7036769205095,50.6689474855363,50.9434225001044,51.5609926599091,52.3844347251325,53.3049251808542,54.3536260004851,55.5307632510869,56.7952910398954,58.0722325765692,59.3174880716,60.501787824838,61.6256060903584,62.677098107395,63.6892845042659,64.6039988805622,65.5536883765489
Age dependency ratio (% of working-age population),SP.POP.DPND,West Bank and Gaza,PSE,105.177413650831,104.814525978135,104.305272447924,103.621364532233,102.750618023822,101.798957488437,100.783486929196,99.6553017595667,98.4828672048646,97.2191939298485,95.7524101670644,94.0881154852432,92.2364272373478,90.2256180749112,88.1029650271806,86.044504894316,84.2218172902192,82.6795234901596,81.4008136203865,80.3125298727799,79.3148510374574,78.437730615079,77.7295888000306,77.0612399794359,76.5720455389528,76.2516852372255,75.83273975677,75.1592317201693,74.2823539907852,73.3162477925736
Age dependency ratio (% of working-age population),SP.POP.DPND,"Yemen, Rep.",YEM,116.765879988904,116.259826518505,115.56894988954,114.687786824651,113.452152963795,111.945853587784,110.261234135708,108.441682831442,106.454852463196,104.373520848993,102.286848980134,100.210113651989,97.9572238321472,95.5139215665681,93.0752270270584,90.7222772149336,88.5199067630376,86.524411088819,84.9072818336847,83.595542748004,82.3857574740034,81.237208380795,80.1451392727913,79.1415355110098,78.1750599198869,77.1984805728037,76.1809339506884,75.1537231559569,74.0981775129238,72.8891499874296
Age dependency ratio (% of working-age population),SP.POP.DPND,Zambia,ZMB,104.885113563625,104.730200997243,104.670583094625,104.580624403921,104.250703672245,103.825710481167,103.341601212622,102.618953778686,101.529549829405,100.462875440074,99.5381411867374,98.689149884051,97.8855864622505,97.0593439753407,96.1974276805067,95.2844896495004,94.3778635446538,93.5334111091871,92.8276531381873,92.131607926717,91.3178119737888,90.3559805258118,89.2993112016585,88.1984278113832,87.0510229868315,85.8389774252646,84.543155619951,83.1845162629024,81.8224556620949,80.5185994530427
Age dependency ratio (% of working-age population),SP.POP.DPND,Zimbabwe,ZWE,99.7182831758239,98.1167894505033,95.640336285189,92.3748571365633,89.0822578640183,86.0881883176149,83.6861321078031,82.0821630753112,81.2524842181766,80.8432753571403,80.7874516510938,81.2676037443358,82.0476267062191,82.5791889038918,83.0316120130295,83.7604731430857,84.606836174569,85.5645678660316,86.4004946721287,86.7171219621573,86.445433226279,85.8755038521963,85.0833650306079,84.1122158466628,83.1012858088352,82.1233467597035,81.2078582135931,80.285254859982,79.393576926567,78.4307596636428
Age dependency ratio (% of working-age population),SP.POP.DPND,Africa Eastern and Southern,AFE,94.7860170830562,94.4834842862161,94.007709376772,93.8898062006008,93.7274701241202,93.2683366436989,92.6539651503141,92.0447323060712,91.4024553469591,90.7713963066558,90.188457424482,89.6481046249589,89.1760453703659,88.7483584564346,88.345800668906,87.9745971694659,87.6195968697223,87.2384546339212,86.8230650262992,86.4077669289399,85.9761757111839,85.4993751209314,84.9575510528996,84.4394681304857,83.9309804493519,83.3423883039182,82.6920587226978,81.9689633250994,81.1899884887811,80.3863043476913
Age dependency ratio (% of working-age population),SP.POP.DPND,Africa Western and Central,AFW,93.6671950688283,93.0993932892619,92.4843074965826,91.8880110669225,91.3594714474022,90.8131449788063,90.3474004302218,90.0511094007867,89.9028782414763,89.7998367123792,89.6646679914018,89.5332166333334,89.4676345990404,89.4819815263521,89.5129811806205,89.5448403410866,89.5803554630293,89.621875392273,89.6764296915601,89.7508089567928,89.7395174820416,89.533203473707,89.2094840060241,88.7948893410235,88.2689815233953,87.6769656356237,87.0413096081786,86.3069202655725,85.4954509572828,84.6532377123575
Age dependency ratio (% of working-age population),SP.POP.DPND,Arab World,ARB,84.4197084393496,83.1802527085349,81.8268729636529,80.3842316694916,78.8568545189777,77.3010822582387,75.7561362472673,74.2433939413154,72.794770880145,71.4258027926986,70.1306679279899,68.9053576013254,67.6484120972936,66.2407449358691,64.7989344494778,63.6526691826555,62.8091249470266,62.2515246693178,62.0692598121724,62.1152597486751,62.3252036328224,62.5876568717821,62.7380176309111,62.7064487296601,62.5635813139034,62.3672881308218,62.1361642524949,62.0121261851651,61.8347863872138,61.398664382178
Age dependency ratio (% of working-age population),SP.POP.DPND,Caribbean small states,CSS,68.4200816853304,67.5538715130729,66.5477667838807,65.3571446322355,64.085231811886,62.7915521217249,61.4541924886901,60.028716277777,58.551988892317,57.1244987342232,55.7705924304074,54.5328729900637,53.4464802313937,52.4280719248148,51.3945583339659,50.3894612849803,49.4677843160136,48.5399235305791,47.6600520247134,46.8989591238157,46.2090744290121,45.587447422245,45.124012451638,44.8136233611631,44.5307576100027,44.0638993033255,43.7657508052055,43.6823523980532,43.4543100778077,43.303667446771
Age dependency ratio (% of working-age population),SP.POP.DPND,Central Europe and the Baltics,CEB,50.5864545924413,50.0393180178496,49.4999029498434,48.9734778088696,48.4199860103788,47.8086337520141,47.1338443036725,46.4090253784052,45.6939213580105,45.0519005633915,44.4426833564424,43.9048199197218,43.4904814543664,43.2081308285548,43.0559839618625,43.0543611489207,43.2211086635094,43.470308531387,43.8885667098428,44.5481282559191,45.3344746368469,46.2371405604265,47.219842942068,48.2987522408802,49.4806315520175,50.6946037728369,51.9057947766614,53.0109571078145,53.8388404684082,53.1827199830946
Age dependency ratio (% of working-age population),SP.POP.DPND,Early-demographic dividend,EAR,75.0098523455754,74.2769493104114,73.4065132528915,72.4535053321409,71.4342727132362,70.3472505928582,69.2438695968759,68.1584488620416,67.1121303460459,66.1381206805232,65.1907107141064,64.2286389090679,63.2776974089451,62.3311436900013,61.4005956394769,60.5386470177896,59.7230729776122,58.9270912353165,58.1999225639894,57.5457844826377,56.9425447102287,56.3885155302109,55.8578355037845,55.3261159717649,54.8016981983868,54.318255061235,53.8634886374657,53.3850203932764,52.8653908640449,52.3300705532833
Age dependency ratio (% of working-age population),SP.POP.DPND,East Asia & Pacific,EAS,54.1317184236017,53.656677482027,53.0494341017426,52.3231447480541,51.4336890329406,50.5970876614034,49.8559428176004,49.0737466491682,48.2001822185713,47.169720758615,46.1435756816982,45.1526454172003,44.1402062562927,43.3921014099558,42.9767658108926,42.6859262735507,42.4979322050422,42.3914898950456,42.3803244873216,42.5706674355537,42.9288752058637,43.3799783928085,43.8745351366538,44.406451389745,45.0892981895691,45.7586355534417,46.3140853317665,46.7855599910865,47.0561905788544,47.2652065702289
Age dependency ratio (% of working-age population),SP.POP.DPND,East Asia & Pacific (excluding high income),EAP,55.462034352103,54.9247912930531,54.2350483102995,53.4027548423304,52.3704753898759,51.3923290061131,50.5168277129411,49.5829364082724,48.5338413548226,47.3106406260177,46.105245676602,44.9507439478946,43.7664581907968,42.8642356957021,42.3303361412263,41.9445982358571,41.6842804217857,41.5346949615766,41.50002167227,41.639165106911,41.9125006263506,42.2808395093227,42.7173385807946,43.2195146298863,43.8967313631468,44.5678453451732,45.1192532735078,45.577402671851,45.8211771542932,46.0100696557391
Age dependency ratio (% of working-age population),SP.POP.DPND,East Asia & Pacific (IDA & IBRD countries),TEA,55.5917466981168,55.0422353431899,54.3393094914737,53.4937228761106,52.4461021644537,51.4533864363637,50.5645923716372,49.6172055606975,48.5537348056253,47.3142677350186,46.0923219441657,44.921474576152,43.7220228832572,42.8105783790078,42.2739824843261,41.8885030993391,41.6303398358108,41.4847996352938,41.4556714424351,41.6014530211996,41.8824796498919,42.2593104208952,42.7028566887658,43.215168022839,43.9074773909819,44.5902189661171,45.147956309987,45.608313327734,45.8502634634508,46.0336714406259
Age dependency ratio (% of working-age population),SP.POP.DPND,Euro area,EMU,48.1919745614152,48.2201598403354,48.252041219359,48.2761709052424,48.2890570934127,48.3295216142221,48.449652371468,48.6750000186089,48.9353436112689,49.1573172711116,49.3233829085661,49.5339452862158,49.8379890789678,50.1114765846055,50.2478935994355,50.4237371641946,50.7577986775424,51.049705521292,51.4340304206499,52.0241460255144,52.6793509982653,53.3610048408468,53.9546024011145,54.4849825497285,55.0202381415949,55.5172757278397,55.9967844952834,56.4385180767266,56.8438346255251,57.3049194253091
Age dependency ratio (% of working-age population),SP.POP.DPND,Europe & Central Asia,ECS,52.5709956029528,52.5302808839374,52.379945640126,52.1106096496442,51.710418654593,51.1574023705215,50.5216905786464,49.9562426392954,49.447855740486,48.9927750629178,48.6343863449578,48.3863650838235,48.1884032278849,47.9939240860834,47.7647197170215,47.5557624461045,47.464986982107,47.4274516025111,47.598979436876,48.0765353304741,48.6763814073685,49.3808536320911,50.1147167806602,50.8203825443592,51.5223782242411,52.2093688001582,52.880794557477,53.4677061579574,53.9285968640453,54.3634642764801
Age dependency ratio (% of working-age population),SP.POP.DPND,Europe & Central Asia (excluding high income),ECA,56.5808249564399,56.571693158106,56.3272751324502,55.8168334809276,55.0221409845601,53.8809382575296,52.5166736892573,51.2491475980961,50.0888569668019,49.0660269855188,48.305366803322,47.733610041127,47.168971944175,46.6097229999776,46.018836264676,45.3505869093388,44.7405105946529,44.2488915741216,44.1041821219305,44.3797267551474,44.8596274040671,45.560665448127,46.4012122911103,47.2126099958849,47.9898590116522,48.7680365777257,49.5494589656724,50.2232523302855,50.7116127765225,51.3883775268921
Age dependency ratio (% of working-age population),SP.POP.DPND,Europe & Central Asia (IDA & IBRD countries),TEC,55.7363621830923,55.6451136374634,55.3560513206561,54.8425470884973,54.0818499209199,53.0128270868155,51.7415032313697,50.544332909787,49.4420535718774,48.4717894987891,47.7254032408028,47.1499985443865,46.5991574052132,46.0723401942496,45.5342090215727,44.948066071704,44.4309492428149,44.0241467423208,43.9382270713994,44.2463213434775,44.7478888627812,45.462375283335,46.3171626013202,47.1663578086656,48.0080779580294,48.8591887378093,49.7082876318081,50.4468505756807,50.9893686040096,51.4525217229156
Age dependency ratio (% of working-age population),SP.POP.DPND,European Union,EUU,48.8915186046489,48.7899969993372,48.6932848716202,48.5921277850352,48.4765055344832,48.3697250198902,48.3101598292483,48.3173420085003,48.3539929686264,48.3826115879317,48.3748205531658,48.4161595139536,48.5552056224901,48.7007728871507,48.7804345529579,48.9319554371803,49.243943042112,49.550090186441,49.9612441901884,50.5854280216118,51.2828249137469,52.020544326159,52.7032662423225,53.3524323300795,54.0216583972795,54.6662138047381,55.2917740108588,55.8625864531224,56.3492249766418,56.5662262455802
Age dependency ratio (% of working-age population),SP.POP.DPND,Fragile and conflict affected situations,FCS,87.2339404895794,86.9471552305026,86.4968421255698,86.3264265587408,86.1778138383034,85.8467595114377,85.432599611909,85.0531771539769,84.7068479578663,84.4681044185841,84.2905054413786,84.0614355625926,83.7923428300624,83.4930054625877,83.2693539777755,83.0869034109111,82.869889480052,82.6598054680423,82.4689414386032,82.3421687043326,82.2663302841872,82.1708031665236,82.0172726651392,81.7715842368595,81.4560943176535,81.0998604961355,80.6684649392441,80.1281491245678,79.5269981318739,79.1404880203808
Age dependency ratio (% of working-age population),SP.POP.DPND,Heavily indebted poor countries (HIPC),HPC,96.5399262130082,96.2489171638148,95.8595531342315,95.8337551799398,95.879172250669,95.7118365237287,95.4205944088388,95.1287815275176,94.7934501723126,94.4309368157436,94.0165258032478,93.5617071636233,93.0913691813649,92.6456299568281,92.3521001768979,91.9979971390051,91.513006139338,91.0792817861132,90.5842481416706,90.0748680624906,89.5662240781139,88.9256806133529,88.275860194947,87.5958829443082,86.8316404284952,86.0859192698277,85.3566507012903,84.5704496547919,83.7480586732272,82.9390224332141
Age dependency ratio (% of working-age population),SP.POP.DPND,High income,HIC,49.746309011874,49.6892993854113,49.5987659251632,49.4772712353478,49.3548707137682,49.2367666264946,49.1284875304307,49.0348329964499,48.9818815290201,48.9265239420236,48.8370923894187,48.7544031227206,48.6908586786877,48.6308994840522,48.5944320581429,48.6511845940428,48.7926768156415,48.9267037550348,49.1844993529141,49.6936018448339,50.3231807105134,50.9450432346869,51.4746384488909,52.0390191148678,52.6301545130625,53.1350901750369,53.6492183926726,54.1847486127186,54.6737837464624,54.9849843577053
Age dependency ratio (% of working-age population),SP.POP.DPND,IBRD only,IBD,62.2990537731699,61.7391049536153,61.026484105072,60.1871759762858,59.2006798278118,58.2022861967115,57.2255474874062,56.2312319696071,55.208584447179,54.1397512304137,53.1114572294462,52.123830568463,51.141451266374,50.2949831655103,49.6163011496609,49.0263205309629,48.527872522955,48.1057068360347,47.7951998132687,47.6256843818389,47.5487969299745,47.5615373077393,47.6377997837178,47.7457971406109,47.9339309083102,48.1328727771447,48.2787820425511,48.3478958989117,48.2787481781813,48.170997563142
Age dependency ratio (% of working-age population),SP.POP.DPND,IDA & IBRD total,IBT,68.1363500743247,67.6426145760079,67.0024453106498,66.276765762654,65.4284841516349,64.5400387371149,63.6649161007491,62.7844876517467,61.8906256951348,60.9965199398819,60.148111400467,59.321863487363,58.5001809790729,57.7930267609674,57.2343530186469,56.7554457774111,56.3414438026365,55.9832696562955,55.7076786875228,55.5494102862793,55.4722123261761,55.4496134413259,55.4617920379367,55.4815896530583,55.5402620474651,55.5975876431649,55.6111729705413,55.5565123656278,55.3946805248899,55.2079930495636
Age dependency ratio (% of working-age population),SP.POP.DPND,IDA blend,IDB,91.6008693448826,91.2131755318542,90.6523312244054,89.8752581102895,88.990191560193,88.0165224566189,87.0419214174362,85.9884449690772,84.9697266018976,84.2694037850039,83.717125281444,83.1114866725494,82.5210286666828,81.9614730716216,81.4454632797312,81.0122073036947,80.600690670422,80.1790470405151,79.8297095645561,79.6102203558123,79.4375338220958,79.1906447212576,78.8912977707192,78.5608881943133,78.0973272684307,77.5282365978668,76.93814049641,76.2626724240379,75.502131613536,74.6642799657177
Age dependency ratio (% of working-age population),SP.POP.DPND,IDA only,IDX,90.3092788701695,89.7600949331122,89.1141172528651,88.6668478998435,88.2286144199533,87.6068658680196,86.9328814670623,86.3193286543741,85.7219058082787,85.1704383967941,84.62489748591,84.0455746602178,83.448427021408,82.8687498084167,82.3746562908479,81.9274229067479,81.4331524745,80.9002580711781,80.3335167918718,79.8246853142515,79.4108841418823,78.970695247609,78.473072549743,77.8763514827889,77.2145566207472,76.5390025309564,75.8418194264206,75.110225774905,74.3740051644377,73.6768753965498
Age dependency ratio (% of working-age population),SP.POP.DPND,IDA total,IDA,90.7348608678458,90.2390975199529,89.6217645566341,89.0663374987793,88.4808302853039,87.7427696547179,86.9691081760386,86.2091144230593,85.4707072058094,84.869535407427,84.3220292282622,83.7339368533132,83.1390586943922,82.5661772242338,82.0646984693657,81.6218217591785,81.1548020636989,80.658718158391,80.164625856266,79.7528033204151,79.4198132435003,79.0443439555687,78.6129186284891,78.1047108620142,77.5083762933561,76.867635870076,76.2053170347681,75.4916871771872,74.7469167493216,74.0030116006004
Age dependency ratio (% of working-age population),SP.POP.DPND,Late-demographic dividend,LTE,54.1995106520069,53.7175934458419,53.067511614313,52.2465161741803,51.2039837366665,50.1798194229093,49.2158692995763,48.1841745009818,47.044320398019,45.7623426643393,44.5395411281738,43.4031605038555,42.2459085817774,41.3393565890699,40.7574975163202,40.3066565681279,39.9918953112619,39.804924646674,39.7828987486703,39.9898206440462,40.3574930541155,40.8561066563239,41.4501822627743,42.1041545999527,42.9105092512621,43.7008104548673,44.3802677758249,44.9769049081508,45.3639794681219,45.6308413343726
Age dependency ratio (% of working-age population),SP.POP.DPND,Latin America & Caribbean,LCN,67.4906870208202,66.6211984334423,65.7469461217668,64.8563114508319,63.9411924508393,63.0201275216331,62.1072362493059,61.2114845373465,60.3342244043217,59.4619214299892,58.5878111885601,57.7190080547703,56.8748155764722,56.0607808886068,55.2744040410549,54.5151983055664,53.7845535996378,53.0717378480321,52.4122254450515,51.8116581906581,51.2401938749561,50.7231629012386,50.2727163798374,49.8675300926974,49.5199682384058,49.2441778284802,48.9965377896909,48.7204781376548,48.4227750257973,48.156872686367
Age dependency ratio (% of working-age population),SP.POP.DPND,Latin America & Caribbean (excluding high income),LAC,67.9999442899077,67.0949026468453,66.187644560467,65.2651335292733,64.3171850948465,63.3646193476996,62.4244052036083,61.5048354276759,60.6098747589773,59.7239603087701,58.8385076842636,57.9612036145367,57.1082313220684,56.2828543936342,55.4798273188975,54.6967632752552,53.9358320554563,53.1878826671972,52.4926919861722,51.856236329932,51.2465220525985,50.6927350275912,50.2076956647863,49.7631692399555,49.3587214259164,49.0003798194043,48.6672099401458,48.3337503345232,47.9992045737392,47.7289816521256
Age dependency ratio (% of working-age population),SP.POP.DPND,Latin America & the Caribbean (IDA & IBRD countries),TLA,68.1560316432154,67.2519323344282,66.3390452731284,65.4083514792802,64.4564446921078,63.5041078500757,62.5626680012441,61.6398941351548,60.7366493378875,59.8393721436165,58.9431283736666,58.0555976436831,57.1942859509127,56.3628429531658,55.5562793322916,54.7731963500591,54.0159058280835,53.2758950460022,52.5904549446376,51.9660593590595,51.3736668568286,50.8392702064135,50.3733203356961,49.9534690285708,49.5922986886376,49.3037981902936,49.0409749840957,48.7468228832753,48.4348147124402,48.1557760891691
Age dependency ratio (% of working-age population),SP.POP.DPND,Least developed countries: UN classification,LDC,91.3030568127763,90.8535256891609,90.3100814967244,89.9916268676261,89.6903788644305,89.1584104235382,88.5304349112009,87.96164103077,87.4100659522324,86.9155881036657,86.4343914685787,85.9187608115239,85.3800629910728,84.8956834158772,84.5405506516358,84.1579667208017,83.6657113343192,83.1412248647645,82.5409051229874,81.9319751150447,81.3371656930861,80.7093332282131,80.1146882981651,79.502819785335,78.8553824751458,78.2252462729449,77.5942787249272,76.9101594435266,76.2082961013282,75.5508800722939
Age dependency ratio (% of working-age population),SP.POP.DPND,Low & middle income,LMY,68.2824408060063,67.7937523030462,67.1562074190987,66.4314966883239,65.5825641962684,64.693520726264,63.8192900644606,62.9393214408812,62.0455469835117,61.1506504961404,60.3027660952054,59.4766228123892,58.652745084393,57.9423353675226,57.3799537781289,56.8963717819243,56.4770810997812,56.1131132602491,55.8310406088101,55.665302638118,55.5801046458314,55.5483366341453,55.5509180271836,55.5584217395249,55.6007579626942,55.6393287972716,55.6350719958795,55.5672991742196,55.3957942652891,55.2201378707836
Age dependency ratio (% of working-age population),SP.POP.DPND,Low income,LIC,94.8507772120774,94.7989093175221,94.5994320343103,94.8815132846375,95.2089330589158,95.2132202064563,95.0157060313794,94.7761579936695,94.4560176182422,94.1260684336878,93.776092991964,93.3521178137864,92.8623527960466,92.2931192923752,91.8319963792343,91.4231251738548,90.9335351074801,90.4370234428078,89.854089061438,89.3629085634184,89.0796446844634,88.771627901271,88.3481790614449,87.7348507459075,87.00174597097,86.2191083851089,85.3599853122302,84.4797518614477,83.6179354102076,82.7488382654817
Age dependency ratio (% of working-age population),SP.POP.DPND,Lower middle income,LMC,77.0811310163678,76.3921550496959,75.5462763448964,74.5742046536929,73.5235703202781,72.4094847083324,71.2865355203953,70.2097654055211,69.1931921693219,68.2809691580698,67.4193433664467,66.5429289189047,65.6826721319018,64.8499640857446,64.0402705459754,63.2837318961068,62.5817424610335,61.9166084046492,61.3173836048976,60.7941953137738,60.3140977795202,59.8765803108934,59.4792317343332,59.0716527492723,58.6412898123728,58.2259864065686,57.8281719073002,57.3934294605169,56.91368931158,56.4914596547615
Age dependency ratio (% of working-age population),SP.POP.DPND,Middle East & North Africa,MEA,82.3242256384136,81.0584723385417,79.2688078185016,77.3085894949134,75.1857971033515,72.9863499104469,70.8252349887359,68.7330302902742,66.7405356630857,64.971506236647,63.3292117964906,61.7437567228628,60.2127554657598,58.6053472711962,57.0456099142246,55.8566692611285,55.0337058378363,54.5045126868014,54.363652306922,54.5013571174896,54.8324049831362,55.305743065754,55.7178428490269,55.906615664559,55.9702210782558,55.9644165089283,55.8587711789296,55.8008316654631,55.6673646693632,55.2933528171876
Age dependency ratio (% of working-age population),SP.POP.DPND,Middle East & North Africa (excluding high income),MNA,84.0454320305641,82.8728804345616,81.0908665675767,79.0933149031453,76.9070157887201,74.6248237325039,72.3651880483748,70.1643353893451,68.0607273938299,66.1953259580065,64.4676121897802,62.8015856558661,61.3090509583552,59.8739757462513,58.5217677427133,57.569532660172,56.9799405107167,56.5969291804394,56.5547624358086,56.8177212060064,57.2900242245962,57.8918622641472,58.4203557578582,58.7047959969525,58.8389412508598,58.873839983706,58.7486489771934,58.5268792613688,58.2033712295812,57.7418812456999
Age dependency ratio (% of working-age population),SP.POP.DPND,Middle East & North Africa (IDA & IBRD countries),TMN,83.8495880820889,82.6645303655241,80.8651194961967,78.8488357863338,76.6429285946221,74.3455440964553,72.0713764815222,69.8576301108349,67.7424576983112,65.8682867545025,64.1352220326265,62.4670639060034,60.9763168007502,59.5453187900848,58.1993225669412,57.2564594128733,56.6781320289861,56.3060749856333,56.2758366021865,56.5522656766534,57.0400787617773,57.6579559026736,58.1998170447157,58.4942185107796,58.6348937559462,58.6722157448208,58.5488252900565,58.3305934691739,58.0117757044905,57.5545358713483
Age dependency ratio (% of working-age population),SP.POP.DPND,Middle income,MIC,66.2766710040774,65.7293706273683,65.0318464947105,64.1989896639245,63.2280202408482,62.2380896894629,61.2760985192261,60.3114586539624,59.3358137894441,58.3479365239918,57.4077331355369,56.4996942309651,55.5971017648351,54.818752079975,54.1907270259843,53.6459506168513,53.178719749278,52.7729031433628,52.4664182585636,52.2829814523204,52.1741145905974,52.1280229928927,52.1291917328898,52.1512572756366,52.223395972807,52.295625886797,52.3263200602101,52.2893992913929,52.1364342137043,51.9774194857864
Age dependency ratio (% of working-age population),SP.POP.DPND,North America,NAC,51.7348698709264,51.8623107006915,51.8592194801217,51.6895080299808,51.4466250715306,51.1912742417504,50.8873670361023,50.4763224489067,50.1026027435333,49.7438970922139,49.3864714548956,49.0439061139331,48.7037251324431,48.414319952685,48.2647730043471,48.3329167015375,48.4539929412217,48.5353056080044,48.8123518867698,49.3035544235862,49.7867873979097,50.1323474226736,50.3507432741578,50.8862994376215,51.5278689528323,51.9795487999045,52.503782622726,53.0184832799539,53.500469447139,53.9363761986485
Age dependency ratio (% of working-age population),SP.POP.DPND,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,OECD members,OED,52.2473757007812,52.1296482461303,51.9825475273342,51.8050486466949,51.6205161893202,51.4387522391836,51.2631785422846,51.0979324449462,50.971267971309,50.8392532779817,50.6694167338315,50.5044116835065,50.3807337390196,50.2926746180246,50.2369689206728,50.2696290731257,50.3680395710877,50.4267405498572,50.5792015014826,50.9578058388512,51.4366614635931,51.8951076949419,52.2730617577347,52.6869215534477,53.1232719207821,53.5029158976166,53.880547187844,54.2098043102389,54.484375810882,54.6811413911195
Age dependency ratio (% of working-age population),SP.POP.DPND,Other small states,OSS,78.1899208661888,77.9093083578652,77.4282578867877,76.6177603664922,75.640290319475,74.5487627751692,73.4058237358411,72.3437356676584,71.3858836367154,70.4349611791907,69.4413701662334,68.4005491889502,67.1977819537517,65.7423538345796,64.2757018195797,62.9928228767048,61.9734643467944,61.3398576598498,60.9714196976616,60.619550736164,60.2324252989993,59.7703852266077,59.2356073546628,58.7495021698469,58.3685466130759,58.0731808557262,57.8681560312144,57.8158351664081,57.6827785442109,57.3402159671838
